#             freq. [MHz]    Abs(ampl) [arb.units]
 -1.50141592920353985E+05  1.08114841744726198E-23
 -1.50132743362831854E+05  8.64883119059894127E-24
 -1.50123893805309723E+05  5.56413763680879480E-24
 -1.50115044247787620E+05  2.48605359352355148E-24
 -1.50106194690265489E+05  3.41574236322198428E-25
 -1.50097345132743358E+05  2.23496706691603618E-25
 -1.50088495575221226E+05  9.61157966288871796E-25
 -1.50079646017699124E+05  3.53898749841002866E-24
 -1.50070796460176993E+05  6.73374655403806407E-24
 -1.50061946902654861E+05  9.58386349709174755E-24
 -1.50053097345132730E+05  1.12310282430091576E-23
 -1.50044247787610628E+05  1.11782738487093147E-23
 -1.50035398230088496E+05  9.44282442194557265E-24
 -1.50026548672566365E+05  6.54623931014426319E-24
 -1.50017699115044234E+05  3.36115567763984559E-24
 -1.50008849557522131E+05  8.46393051902536424E-25
 -1.50000000000000000E+05  2.40542916933275489E-25
 -1.49991150442477869E+05  4.27678894157448586E-25
 -1.49982300884955737E+05  2.65010897558179657E-24
 -1.49973451327433635E+05  5.75757321886874419E-24
 -1.49964601769911504E+05  8.81450377287477906E-24
 -1.49955752212389372E+05  1.09004335945920246E-23
 -1.49946902654867241E+05  1.13871336350857927E-23
 -1.49938053097345139E+05  1.01280696747629778E-23
 -1.49929203539823007E+05  7.50214296862268785E-24
 -1.49920353982300876E+05  4.30019006260196075E-24
 -1.49911504424778745E+05  1.48631894484175266E-24
 -1.49902654867256642E+05  9.21374507495526740E-26
 -1.49893805309734511E+05  4.01569944507405694E-26
 -1.49884955752212380E+05  1.84388213301644654E-24
 -1.49876106194690277E+05  4.77575499865498843E-24
 -1.49867256637168146E+05  7.95302053852610007E-24
 -1.49858407079646015E+05  1.04190812219849980E-23
 -1.49849557522123883E+05  1.14313927005024080E-23
 -1.49840707964601781E+05  1.06850041116703980E-23
 -1.49831858407079650E+05  8.40453340317224349E-24
 -1.49823008849557518E+05  5.27665589753758831E-24
 -1.49814159292035387E+05  2.24314321624772868E-24
 -1.49805309734513285E+05  2.17640904751097057E-25
 -1.49796460176991153E+05  1.89903402079230561E-25
 -1.49787610619469022E+05  1.14335832195793289E-24
 -1.49778761061946891E+05  3.81614332572254958E-24
 -1.49769911504424788E+05  7.02382006491902799E-24
 -1.49761061946902657E+05  9.80045410994691494E-24
 -1.49752212389380526E+05  1.13099709909748473E-23
 -1.49743362831858394E+05  1.10978012580305909E-23
 -1.49734513274336292E+05  9.22772679401161788E-24
 -1.49725663716814161E+05  6.26280025933672861E-24
 -1.49716814159292029E+05  3.09571714998634694E-24
 -1.49707964601769898E+05  6.80291249531499461E-25
 -1.49699115044247796E+05  2.56203121179689003E-25
 -1.49690265486725664E+05  5.68645516611483962E-25
 -1.49681415929203533E+05  2.90629039967857939E-24
 -1.49672566371681402E+05  6.05321796638392069E-24
 -1.49663716814159299E+05  9.06182071672386853E-24
 -1.49654867256637168E+05  1.10261526523435538E-23
 -1.49646017699115037E+05  1.13547108696585912E-23
 -1.49637168141592905E+05  9.94843567728123159E-24
 -1.49628318584070803E+05  7.23073030575588611E-24
 -1.49619469026548672E+05  4.01985553608205022E-24
 -1.49610619469026540E+05  1.28274456192771206E-24
 -1.49601769911504409E+05  1.56386556747178395E-25
 -1.49592920353982307E+05  1.36018121826327449E-25
 -1.49584070796460175E+05  2.07201619588634910E-24
 -1.49575221238938044E+05  5.06883083943232593E-24
 -1.49566371681415912E+05  8.22416244292166017E-24
 -1.49557522123893810E+05  1.05879152844089211E-23
 -1.49548672566371679E+05  1.14483164072972667E-23
 -1.49539823008849547E+05  1.05461658290725966E-23
 -1.49530973451327416E+05  8.15300129489776004E-24
 -1.49522123893805314E+05  4.98945958980809706E-24
 -1.49513274336283182E+05  2.00808357452277287E-24
 -1.49504424778761051E+05  1.06717549605363924E-25
 -1.49495575221238949E+05  1.41999490497171641E-25
 -1.49486725663716818E+05  1.33700171149407801E-24
 -1.49477876106194686E+05  4.09857274302919863E-24
 -1.49469026548672555E+05  7.31122081945045172E-24
 -1.49460176991150453E+05  1.00076303205271804E-23
 -1.49451327433628321E+05  1.13759037021335649E-23
 -1.49442477876106190E+05  1.10038559824503388E-23
 -1.49433628318584058E+05  9.00351345745912573E-24
 -1.49424778761061956E+05  5.97709165767883603E-24
 -1.49415929203539825E+05  2.83587405499160881E-24
 -1.49407079646017693E+05  5.25841296029142805E-25
 -1.49398230088495562E+05  2.57350108111809532E-25
 -1.49389380530973460E+05  7.22294576788235035E-25
 -1.49380530973451328E+05  3.17001825326466560E-24
 -1.49371681415929197E+05  6.34884243776340309E-24
 -1.49362831858407066E+05  9.30168785430861669E-24
 -1.49353982300884963E+05  1.11393697893577121E-23
 -1.49345132743362832E+05  1.13085160861748786E-23
 -1.49336283185840701E+05  9.75804293732854035E-24
 -1.49327433628318569E+05  6.95475677997104169E-24
 -1.49318584070796467E+05  3.74277587998650504E-24
 -1.49309734513274336E+05  1.08927860418903289E-24
 -1.49300884955752204E+05  2.06624850785224886E-25
 -1.49292035398230073E+05  2.45471239294028822E-25
 -1.49283185840707971E+05  2.30959648171168643E-24
 -1.49274336283185839E+05  5.36436087420748608E-24
 -1.49265486725663708E+05  8.49002643778913774E-24
 -1.49256637168141577E+05  1.07454143368979738E-23
 -1.49247787610619474E+05  1.14513422115129968E-23
 -1.49238938053097343E+05  1.03951808789721566E-23
 -1.49230088495575212E+05  7.89482726905589314E-24
 -1.49221238938053080E+05  4.70315141978756316E-24
 -1.49212389380530978E+05  1.78122578364692769E-24
 -1.49203539823008847E+05  8.95878711005334021E-27
 -1.49194690265486715E+05  7.98348563404197303E-26
 -1.49185840707964613E+05  1.54180225726322018E-24
 -1.49176991150442482E+05  4.38567829010892141E-24
 -1.49168141592920350E+05  7.59560219414325539E-24
 -1.49159292035398219E+05  1.02050736598532736E-23
 -1.49150442477876117E+05  1.14282740186789929E-23
 -1.49141592920353985E+05  1.08968037710766528E-23
 -1.49132743362831854E+05  8.77062413057573600E-24
 -1.49123893805309723E+05  5.68986659226703141E-24
 -1.49115044247787620E+05  2.58217441356788016E-24
 -1.49106194690265489E+05  3.83433790427529445E-25
 -1.49097345132743358E+05  2.44185132219518441E-25
 -1.49088495575221226E+05  8.88522338149394188E-25
 -1.49079646017699124E+05  3.44063907901376274E-24
 -1.49070796460176993E+05  6.64379145367015700E-24
 -1.49061946902654861E+05  9.53359318588688589E-24
 -1.49053097345132730E+05  1.12398105705727023E-23
 -1.49044247787610628E+05  1.12485955714965059E-23
 -1.49035398230088496E+05  9.55725278777580059E-24
 -1.49026548672566365E+05  6.67497262185853460E-24
 -1.49017699115044234E+05  3.46957741436589520E-24
 -1.49008849557522131E+05  9.06378070617388964E-25
 -1.49000000000000000E+05  2.42742661660521724E-25
 -1.48991150442477869E+05  3.68487479529332507E-25
 -1.48982300884955737E+05  2.55608943105520101E-24
 -1.48973451327433635E+05  5.66159944560385053E-24
 -1.48964601769911504E+05  8.74992080657469443E-24
 -1.48955752212389372E+05  1.08911889091039402E-23
 -1.48946902654867241E+05  1.14404979858686135E-23
 -1.48938053097345139E+05  1.02324117255354630E-23
 -1.48929203539823007E+05  7.63052253445484243E-24
 -1.48920353982300876E+05  4.41845686639367208E-24
 -1.48911504424778745E+05  1.56316141805408846E-24
 -1.48902654867256642E+05  7.53191213365840183E-26
 -1.48893805309734511E+05  3.46935015324509922E-27
 -1.48884955752212380E+05  1.75724436026920016E-24
 -1.48876106194690277E+05  4.67683882788076281E-24
 -1.48867256637168146E+05  7.87628153994852728E-24
 -1.48858407079646015E+05  1.03922023008612403E-23
 -1.48849557522123883E+05  1.14669616343981559E-23
 -1.48840707964601781E+05  1.07768544166107222E-23
 -1.48831858407079650E+05  8.52959618817195421E-24
 -1.48823008849557518E+05  5.40178034763172449E-24
 -1.48814159292035387E+05  2.33530486080777267E-24
 -1.48805309734513285E+05  2.53452065778533908E-25
 -1.48796460176991153E+05  2.16540619228235825E-25
 -1.48787610619469022E+05  1.06689361879456495E-24
 -1.48778761061946891E+05  3.71753601225885548E-24
 -1.48769911504424788E+05  6.93736987719038384E-24
 -1.48761061946902657E+05  9.75691289685083220E-24
 -1.48752212389380526E+05  1.13271277282226708E-23
 -1.48743362831858394E+05  1.11751324304700062E-23
 -1.48734513274336292E+05  9.34655178125223792E-24
 -1.48725663716814161E+05  6.39194933332842761E-24
 -1.48716814159292029E+05  3.20101378963472986E-24
 -1.48707964601769898E+05  7.34552348944043084E-25
 -1.48699115044247796E+05  2.64566375334400479E-25
 -1.48690265486725664E+05  5.04772575426886766E-25
 -1.48681415929203533E+05  2.81098210342352551E-24
 -1.48672566371681402E+05  5.95985255751054051E-24
 -1.48663716814159299E+05  9.00327499207341312E-24
 -1.48654867256637168E+05  1.10248223385592748E-23
 -1.48646017699115037E+05  1.14157584191029296E-23
 -1.48637168141592905E+05  1.00581702634672675E-23
 -1.48628318584070803E+05  7.36082065280638033E-24
 -1.48619469026548672E+05  4.13585416626168506E-24
 -1.48610619469026540E+05  1.35443061962424409E-24
 -1.48601769911504409E+05  1.45864037884419334E-25
 -1.48592920353982307E+05  8.69451676925090658E-26
 -1.48584070796460175E+05  1.98298124797504581E-24
 -1.48575221238938044E+05  4.97145797950562586E-24
 -1.48566371681415912E+05  8.15260506122930837E-24
 -1.48557522123893810E+05  1.05685655634641305E-23
 -1.48548672566371679E+05  1.14918669469985956E-23
 -1.48539823008849547E+05  1.06442801532293507E-23
 -1.48530973451327416E+05  8.28090595913294164E-24
 -1.48522123893805314E+05  5.11343700219109777E-24
 -1.48513274336283182E+05  2.09573649457781785E-24
 -1.48504424778761051E+05  1.36436446763166719E-25
 -1.48495575221238949E+05  1.74397480374714252E-25
 -1.48486725663716818E+05  1.25709831008310776E-24
 -1.48477876106194686E+05  4.00017351526096448E-24
 -1.48469026548672555E+05  7.22895784691725597E-24
 -1.48460176991150453E+05  9.97117110724934245E-24
 -1.48451327433628321E+05  1.14011131779271390E-23
 -1.48442477876106190E+05  1.10881432869482601E-23
 -1.48433628318584058E+05  9.12630437718734526E-24
 -1.48424778761061956E+05  6.10634227923432351E-24
 -1.48415929203539825E+05  2.93755389750711106E-24
 -1.48407079646017693E+05  5.74177394308573325E-25
 -1.48398230088495562E+05  2.71977497842577904E-25
 -1.48389380530973460E+05  6.54106891469569435E-25
 -1.48380530973451328E+05  3.07375684419509626E-24
 -1.48371681415929197E+05  6.25853743170644025E-24
 -1.48362831858407066E+05  9.24949966387226628E-24
 -1.48353982300884963E+05  1.11460878363601260E-23
 -1.48345132743362832E+05  1.13770981668450892E-23
 -1.48336283185840701E+05  9.87282643962708426E-24
 -1.48327433628318569E+05  7.08617629332654044E-24
 -1.48318584070796467E+05  3.85619624987431262E-24
 -1.48309734513274336E+05  1.15555354060958741E-24
 -1.48300884955752204E+05  2.02445567301513194E-25
 -1.48292035398230073E+05  1.91319744411550308E-25
 -1.48283185840707971E+05  2.21848926200585511E-24
 -1.48274336283185839E+05  5.26881884414623639E-24
 -1.48265486725663708E+05  8.42391778432672617E-24
 -1.48256637168141577E+05  1.07338052492132251E-23
 -1.48247787610619474E+05  1.15027864858306469E-23
 -1.48238938053097343E+05  1.04992591975134817E-23
 -1.48230088495575212E+05  8.02527691194525141E-24
 -1.48221238938053080E+05  4.82583618970495105E-24
 -1.48212389380530978E+05  1.86411322694058198E-24
 -1.48203539823008847E+05  3.23224226515513110E-26
 -1.48194690265486715E+05  1.18067551602930207E-25
 -1.48185840707964613E+05  1.45874017311166296E-24
 -1.48176991150442482E+05  4.28798012348333949E-24
 -1.48168141592920350E+05  7.51784524881755891E-24
 -1.48159292035398219E+05  1.01758319545553132E-23
 -1.48150442477876117E+05  1.14616023570258840E-23
 -1.48141592920353985E+05  1.09878541270708780E-23
 -1.48132743362831854E+05  8.89707284948995535E-24
 -1.48123893805309723E+05  5.81879633071777189E-24
 -1.48115044247787620E+05  2.67997518456922815E-24
 -1.48106194690265489E+05  4.25738889719463875E-25
 -1.48097345132743358E+05  2.64861487412521519E-25
 -1.48088495575221226E+05  8.16261310014960582E-25
 -1.48079646017699124E+05  3.34384103148778338E-24
 -1.48070796460176993E+05  6.55689724245518391E-24
 -1.48061946902654861E+05  9.48800194320331918E-24
 -1.48053097345132730E+05  1.12545777153260154E-23
 -1.48044247787610628E+05  1.13245528656911851E-23
 -1.48035398230088496E+05  9.67674048198076326E-24
 -1.48026548672566365E+05  6.80724543449897386E-24
 -1.48017699115044234E+05  3.58009595462488330E-24
 -1.48008849557522131E+05  9.67075438639264058E-25
 -1.48000000000000000E+05  2.44863060454253064E-25
 -1.47991150442477869E+05  3.09457452183793319E-25
 -1.47982300884955737E+05  2.46328342307637071E-24
 -1.47973451327433635E+05  5.56835283454587740E-24
 -1.47964601769911504E+05  8.68964560092754008E-24
 -1.47955752212389372E+05  1.08874199377531547E-23
 -1.47946902654867241E+05  1.14997288556871072E-23
 -1.47938053097345139E+05  1.03421526837905885E-23
 -1.47929203539823007E+05  7.76313532613861801E-24
 -1.47920353982300876E+05  4.53914466489459547E-24
 -1.47911504424778745E+05  1.64102660926681321E-24
 -1.47902654867256642E+05  5.83641461233410169E-26
 -1.47893805309734511E+05  4.71314013110684605E-26
 -1.47884955752212380E+05  1.67150496839475009E-24
 -1.47876106194690277E+05  4.58023706220359364E-24
 -1.47867256637168146E+05  7.80340213643970263E-24
 -1.47858407079646015E+05  1.03704685782500072E-23
 -1.47849557522123883E+05  1.15083453813608507E-23
 -1.47840707964601781E+05  1.08743668599056608E-23
 -1.47831858407079650E+05  8.65926076672716474E-24
 -1.47823008849557518E+05  5.52999655650831600E-24
 -1.47814159292035387E+05  2.42879887542406273E-24
 -1.47805309734513285E+05  2.89620147868977235E-25
 -1.47796460176991153E+05  2.43208433330663961E-25
 -1.47787610619469022E+05  9.90941335366568618E-25
 -1.47778761061946891E+05  3.62068249931738447E-24
 -1.47769911504424788E+05  6.85433668528734517E-24
 -1.47761061946902657E+05  9.71825083588404051E-24
 -1.47752212389380526E+05  1.13500143083621185E-23
 -1.47743362831858394E+05  1.12582032522305611E-23
 -1.47734513274336292E+05  9.47031593929093079E-24
 -1.47725663716814161E+05  6.52464630864251500E-24
 -1.47716814159292029E+05  3.30814135651868383E-24
 -1.47707964601769898E+05  7.89430894436588216E-25
 -1.47699115044247796E+05  2.72949061118651996E-25
 -1.47690265486725664E+05  4.41168682295906436E-25
 -1.47681415929203533E+05  2.71699148710124949E-24
 -1.47672566371681402E+05  5.86935479389010395E-24
 -1.47663716814159299E+05  8.94918460056910262E-24
 -1.47654867256637168E+05  1.10290728742546317E-23
 -1.47646017699115037E+05  1.14826684544320759E-23
 -1.47637168141592905E+05  1.01732202812675831E-23
 -1.47628318584070803E+05  7.49496332130389030E-24
 -1.47619469026548672E+05  4.25424880833986454E-24
 -1.47610619469026540E+05  1.42702896646091194E-24
 -1.47601769911504409E+05  1.35237205005329002E-25
 -1.47592920353982307E+05  3.80129459712369970E-26
 -1.47584070796460175E+05  1.89484317072792876E-24
 -1.47575221238938044E+05  4.87642694310513394E-24
 -1.47566371681415912E+05  8.08500716586643054E-24
 -1.47557522123893810E+05  1.05545170796057009E-23
 -1.47548672566371679E+05  1.15412487190196880E-23
 -1.47539823008849547E+05  1.07479599802605191E-23
 -1.47530973451327416E+05  8.41343262767571471E-24
 -1.47522123893805314E+05  5.24054276341872973E-24
 -1.47513274336283182E+05  2.18470037917867603E-24
 -1.47504424778761051E+05  1.66192164774502879E-25
 -1.47495575221238949E+05  2.06992304665562327E-25
 -1.47486725663716818E+05  1.17778937779242345E-24
 -1.47477876106194686E+05  3.90373357190153104E-24
 -1.47469026548672555E+05  7.15014795314461206E-24
 -1.47460176991150453E+05  9.93964757338792495E-24
 -1.47451327433628321E+05  1.14321729195990375E-23
 -1.47442477876106190E+05  1.11781742168112508E-23
 -1.47433628318584058E+05  9.25398350148318780E-24
 -1.47424778761061956E+05  6.23904566792976680E-24
 -1.47415929203539825E+05  3.04107002333087955E-24
 -1.47407079646017693E+05  6.23086935389894128E-25
 -1.47398230088495562E+05  2.86598364263165424E-25
 -1.47389380530973460E+05  5.86233298196443607E-25
 -1.47380530973451328E+05  2.97893202712997047E-24
 -1.47371681415929197E+05  6.17118921360906412E-24
 -1.47362831858407066E+05  9.20187389691552924E-24
 -1.47353982300884963E+05  1.11583858414082330E-23
 -1.47345132743362832E+05  1.14515343825128482E-23
 -1.47336283185840701E+05  9.99283239400428787E-24
 -1.47327433628318569E+05  7.22151290005533083E-24
 -1.47318584070796467E+05  3.97193965404536125E-24
 -1.47309734513274336E+05  1.22270869566309923E-24
 -1.47300884955752204E+05  1.98237246461613656E-25
 -1.47292035398230073E+05  1.37282731666058422E-25
 -1.47283185840707971E+05  2.12841223797664424E-24
 -1.47274336283185839E+05  5.17574910662036942E-24
 -1.47265486725663708E+05  8.36201490636602762E-24
 -1.47256637168141577E+05  1.07275638411378371E-23
 -1.47247787610619474E+05  1.15600278021528370E-23
 -1.47238938053097343E+05  1.06088836569431017E-23
 -1.47230088495575212E+05  8.16011116214606685E-24
 -1.47221238938053080E+05  4.95118546217368598E-24
 -1.47212389380530978E+05  1.94829266367669739E-24
 -1.47203539823008847E+05  5.57893557272286124E-26
 -1.47194690265486715E+05  1.56139152498427274E-25
 -1.47185840707964613E+05  1.37644165151753945E-24
 -1.47176991150442482E+05  4.19223110229619092E-24
 -1.47168141592920350E+05  7.44377384399251930E-24
 -1.47159292035398219E+05  1.01516646517504159E-23
 -1.47150442477876117E+05  1.15008314058932722E-23
 -1.47141592920353985E+05  1.10845533407883336E-23
 -1.47132743362831854E+05  9.02827413291493951E-24
 -1.47123893805309723E+05  5.95101491459156517E-24
 -1.47115044247787620E+05  2.77947227691256215E-24
 -1.47106194690265489E+05  4.68502597642894754E-25
 -1.47097345132743358E+05  2.85573642553736989E-25
 -1.47088495575221226E+05  7.44426328672169584E-25
 -1.47079646017699124E+05  3.24862337352200292E-24
 -1.47070796460176993E+05  6.47316902632753577E-24
 -1.47061946902654861E+05  9.44711881567227587E-24
 -1.47053097345132730E+05  1.12750219090514513E-23
